sentence_id,audio_file_name,audio_absolute_path,audio_created_at,current_english_sentence,current_persian_translation,stored_audio_source_text,historical_source_text,evidence_method,historical_candidate_count,snapshot_commit,snapshot_created_at,snapshot_delay_minutes,local_sentence_url,difference_percent,priority,risk_level,review_status,qa_score
65,s__65__sentence_en_meaning_fa__1770435160272.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__65__sentence_en_meaning_fa__1770435160272.mp3,2026-02-07T03:32:40.272Z,He opened a jar of pickles.,او یک شیشه خیارشور را باز کرد.,او یک شیشه خیارشور را باز کرد.,او یک کوزه ترشی را باز کرد.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.9,http://localhost:3000/words/tables/sentences?ids=65,34.8,1,high,historical_text_differs_from_current_text,9.2
49,s__49__sentence_en_meaning_fa__1770435158274.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__49__sentence_en_meaning_fa__1770435158274.mp3,2026-02-07T03:32:38.274Z,The tea maker finished brewing quickly.,چای‌ساز دم کردن را سریع تمام کردن.,چای‌ساز دم کردن را سریع تمام کردن.,چای ساز سریع دم‌کردن را تمام کرد.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,95,http://localhost:3000/words/tables/sentences?ids=49,34.6,1,high,historical_text_differs_from_current_text,9.2
310,s__310__sentence_en_meaning_fa__1770435189715.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__310__sentence_en_meaning_fa__1770435189715.mp3,2026-02-07T03:33:09.715Z,"This sweater is itchy, but it’s warm.",این پلیور خارشو است، اما گرم است.,این پلیور خارشو است، اما گرم است.,این پلیور اذیت می‌کند، اما گرم است.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.4,http://localhost:3000/words/tables/sentences?ids=310,34.6,1,high,historical_text_differs_from_current_text,9.2
259,s__259__sentence_en_meaning_fa__1770435183662.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__259__sentence_en_meaning_fa__1770435183662.mp3,2026-02-07T03:33:03.662Z,Use a clip to hold those receipts together.,از یک گیره برای نگه داشتن آن رسیدها با هم استفاده کن.,از یک گیره برای نگه داشتن آن رسیدها با هم استفاده کن.,برای نگه‌داشتن آن رسیدها از گیره استفاده کن.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.5,http://localhost:3000/words/tables/sentences?ids=259,34.1,1,high,historical_text_differs_from_current_text,9.2
171,s__171__sentence_en_meaning_fa__1770435173155.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__171__sentence_en_meaning_fa__1770435173155.mp3,2026-02-07T03:32:53.155Z,Moss covered the rocks by the creek.,خزه سنگ‌ها را کنار جویبار پوشاند.,خزه سنگ‌ها را کنار جویبار پوشاند.,خزه روی سنگ‌ها کنار جویبار را پوشانده بود.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.7,http://localhost:3000/words/tables/sentences?ids=171,33.3,1,high,historical_text_differs_from_current_text,9.2
328,s__328__sentence_en_meaning_fa__1770435191742.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__328__sentence_en_meaning_fa__1770435191742.mp3,2026-02-07T03:33:11.742Z,I can't read without my glasses.,من بدون عینکم نمی‌توانم خواندن انجام دهم.,من بدون عینکم نمی‌توانم خواندن انجام دهم.,من بدون عینک نمی‌توانم بخوانم.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.4,http://localhost:3000/words/tables/sentences?ids=328,33.3,1,high,historical_text_differs_from_current_text,9.2
340,s__340__sentence_en_meaning_fa__1770435193178.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__340__sentence_en_meaning_fa__1770435193178.mp3,2026-02-07T03:33:13.178Z,She lost one earphone on the subway.,او یک ایرباد را در مترو گم کرد.,او یک ایرباد را در مترو گم کرد.,او یکی از هندزفری را در مترو گم کرد.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.4,http://localhost:3000/words/tables/sentences?ids=340,33.3,1,high,historical_text_differs_from_current_text,9.2
1,s__1__sentence_en_meaning_fa__1770435151269.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__1__sentence_en_meaning_fa__1770435151269.mp3,2026-02-07T03:32:31.269Z,The man waited quietly at the bus stop.,مرد در ایستگاه اتوبوس به آرامی منتظر ماند.,مرد در ایستگاه اتوبوس به آرامی منتظر ماند.,مرد آرام در ایستگاه اتوبوس منتظر ماند.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,95.1,http://localhost:3000/words/tables/sentences?ids=1,32.4,1,high,historical_text_differs_from_current_text,9.2
228,s__228__sentence_en_meaning_fa__1770435179850.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__228__sentence_en_meaning_fa__1770435179850.mp3,2026-02-07T03:32:59.850Z,My niece carries her doll everywhere she goes.,خواهرزاده من عروسکش را همه جا حمل می‌کند.,خواهرزاده من عروسکش را همه جا حمل می‌کند.,خواهرزاده‌ام عروسک را همه‌جا با خودش می‌برد.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.6,http://localhost:3000/words/tables/sentences?ids=228,32.4,1,high,historical_text_differs_from_current_text,9.2
127,s__127__sentence_en_meaning_fa__1770435167789.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__127__sentence_en_meaning_fa__1770435167789.mp3,2026-02-07T03:32:47.789Z,Can you pass me the ruler for this?,می‌توانی خط‌کش را برای این به من بدهی؟,می‌توانی خط‌کش را برای این به من بدهی؟,می‌تونی خط کش را به من بدی؟,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.8,http://localhost:3000/words/tables/sentences?ids=127,32.1,1,high,historical_text_differs_from_current_text,9.2
92,s__92__sentence_en_meaning_fa__1770435163546.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__92__sentence_en_meaning_fa__1770435163546.mp3,2026-02-07T03:32:43.546Z,The stew simmered in a large cauldron.,خورش در یک دیگ بزرگ آهسته جوشید.,خورش در یک دیگ بزرگ آهسته جوشید.,خورش در یک دیگ بزرگ آرام قل می‌زد.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.9,http://localhost:3000/words/tables/sentences?ids=92,32,1,high,historical_text_differs_from_current_text,9.2
248,s__248__sentence_en_meaning_fa__1770435182346.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__248__sentence_en_meaning_fa__1770435182346.mp3,2026-02-07T03:33:02.346Z,I need an eraser for these messy notes.,من برای این یادداشت‌های نامرتب به پاک‌کن نیاز دارم.,من برای این یادداشت‌های نامرتب به پاک‌کن نیاز دارم.,برای این یادداشت‌های به‌هم‌ریخته یک پاک کن لازم دارم.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.6,http://localhost:3000/words/tables/sentences?ids=248,31.7,1,high,historical_text_differs_from_current_text,9.2
154,s__154__sentence_en_meaning_fa__1770435171051.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__154__sentence_en_meaning_fa__1770435171051.mp3,2026-02-07T03:32:51.051Z,The mugs are in the cabinet above the sink.,لیوان‌ها در کابینت بالای سینک هستند.,لیوان‌ها در کابینت بالای سینک هستند.,ماگ‌ها در کمد بالای سینک هستند.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.7,http://localhost:3000/words/tables/sentences?ids=154,31,1,high,historical_text_differs_from_current_text,9.2
188,s__188__sentence_en_meaning_fa__1770435175188.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__188__sentence_en_meaning_fa__1770435175188.mp3,2026-02-07T03:32:55.188Z,The waterfall was loud enough to drown out our voices.,صدای آبشار آن‌قدر بلند بود که صداهای ما را خفه کند.,صدای آبشار آن‌قدر بلند بود که صداهای ما را خفه کند.,آبشار آن‌قدر بلند بود که صدای ما را می‌پوشاند.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.7,http://localhost:3000/words/tables/sentences?ids=188,30.8,1,high,historical_text_differs_from_current_text,9.2
337,s__337__sentence_en_meaning_fa__1770435192808.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__337__sentence_en_meaning_fa__1770435192808.mp3,2026-02-07T03:33:12.808Z,I left my cellphone in the rideshare.,من گوشی موبایلم را در خودروی اینترنتی جا گذاشتم.,من گوشی موبایلم را در خودروی اینترنتی جا گذاشتم.,موبایل را در تاکسی اینترنتی جا گذاشتم.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.4,http://localhost:3000/words/tables/sentences?ids=337,30.8,1,high,historical_text_differs_from_current_text,9.2
396,s__396__sentence_en_meaning_fa__1770435199665.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__396__sentence_en_meaning_fa__1770435199665.mp3,2026-02-07T03:33:19.665Z,Plug the lamp into the power strip.,لامپ را به چندراهی وصل کن.,لامپ را به چندراهی وصل کن.,چراغ را به چندراهی برق وصل کن.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.3,http://localhost:3000/words/tables/sentences?ids=396,30.4,1,high,historical_text_differs_from_current_text,9.2
314,s__314__sentence_en_meaning_fa__1770435190153.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__314__sentence_en_meaning_fa__1770435190153.mp3,2026-02-07T03:33:10.153Z,She packed sportswear for the morning workout.,او برای تمرین صبحگاهی لباس ورزشی جمع کرد.,او برای تمرین صبحگاهی لباس ورزشی جمع کرد.,او برای تمرین صبح لباس ورزشی برداشت.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.4,http://localhost:3000/words/tables/sentences?ids=314,30.3,1,high,historical_text_differs_from_current_text,9.2
16,s__16__sentence_en_meaning_fa__1770435153636.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__16__sentence_en_meaning_fa__1770435153636.mp3,2026-02-07T03:32:33.636Z,I finally felt relaxed when I got home.,من وقتی به خانه رسیدم بالاخره آرام احساس کردم.,من وقتی به خانه رسیدم بالاخره آرام احساس کردم.,وقتی به خانه رسیدم بالاخره احساس آرامش کردم.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,95,http://localhost:3000/words/tables/sentences?ids=16,29.7,1,high,historical_text_differs_from_current_text,9.2
204,s__204__sentence_en_meaning_fa__1770435177004.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__204__sentence_en_meaning_fa__1770435177004.mp3,2026-02-07T03:32:57.004Z,We called a taxi after the concert.,ما بعد از کنسرت یک تاکسی صدا کردیم.,ما بعد از کنسرت یک تاکسی صدا کردیم.,بعد از کنسرت یک تاکسی گرفتیم.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.7,http://localhost:3000/words/tables/sentences?ids=204,29.6,1,high,historical_text_differs_from_current_text,9.2
303,s__303__sentence_en_meaning_fa__1770435188874.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__303__sentence_en_meaning_fa__1770435188874.mp3,2026-02-07T03:33:08.874Z,I need to buy new underwear soon.,من باید به زودی لباس زیر جدید بخرم.,من باید به زودی لباس زیر جدید بخرم.,من به‌زودی باید لباس زیر جدید بخرم.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.5,http://localhost:3000/words/tables/sentences?ids=303,29.6,1,high,historical_text_differs_from_current_text,9.2
53,s__53__sentence_en_meaning_fa__1770435158758.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__53__sentence_en_meaning_fa__1770435158758.mp3,2026-02-07T03:32:38.758Z,The food processor chopped the vegetables evenly.,غذاساز سبزیجات را به طور یکنواخت خرد کردن.,غذاساز سبزیجات را به طور یکنواخت خرد کردن.,غذاساز سبزیجات را یکدست خرد کرد.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,95,http://localhost:3000/words/tables/sentences?ids=53,29.4,1,high,historical_text_differs_from_current_text,9.2
264,s__264__sentence_en_meaning_fa__1770435184227.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__264__sentence_en_meaning_fa__1770435184227.mp3,2026-02-07T03:33:04.227Z,She pressed the stamp onto the ink pad.,او مهر را روی پد جوهر فشار دادن.,او مهر را روی پد جوهر فشار دادن.,او مهر را روی استامپ فشار داد.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.5,http://localhost:3000/words/tables/sentences?ids=264,29.2,1,high,historical_text_differs_from_current_text,9.2
304,s__304__sentence_en_meaning_fa__1770435188994.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__304__sentence_en_meaning_fa__1770435188994.mp3,2026-02-07T03:33:08.994Z,He packed extra briefs for the weekend.,او برای آخر هفته شورت‌های اضافی جمع کرد.,او برای آخر هفته شورت‌های اضافی جمع کرد.,او برای آخر هفته شورت اضافی برداشت.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.5,http://localhost:3000/words/tables/sentences?ids=304,29,1,high,historical_text_differs_from_current_text,9.2
101,s__101__sentence_en_meaning_fa__1770435164650.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__101__sentence_en_meaning_fa__1770435164650.mp3,2026-02-07T03:32:44.650Z,She put the roses in a blue vase.,او گل رزها را در یک گلدان آبی قرار داد.,او گل رزها را در یک گلدان آبی قرار داد.,او رزها را در یک گلدان آبی گذاشت.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.9,http://localhost:3000/words/tables/sentences?ids=101,27.6,1,high,historical_text_differs_from_current_text,9.2
321,s__321__sentence_en_meaning_fa__1770435190964.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__321__sentence_en_meaning_fa__1770435190964.mp3,2026-02-07T03:33:10.964Z,He wore a hat to block the sun.,او برای سد کردن آفتاب کلاه پوشید.,او برای سد کردن آفتاب کلاه پوشید.,او برای جلوگیری از آفتاب کلاه پوشید.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.4,http://localhost:3000/words/tables/sentences?ids=321,27.6,1,high,historical_text_differs_from_current_text,9.2
376,s__376__sentence_en_meaning_fa__1770435197385.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__376__sentence_en_meaning_fa__1770435197385.mp3,2026-02-07T03:33:17.385Z,My computer froze during the video call.,کامپیوترم حین تماس تصویری هنگ کرد.,کامپیوترم حین تماس تصویری هنگ کرد.,کامپیوترم وسط تماس ویدیویی هنگ کرد.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.3,http://localhost:3000/words/tables/sentences?ids=376,27.6,1,high,historical_text_differs_from_current_text,9.2
25,s__25__sentence_en_meaning_fa__1770435154945.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__25__sentence_en_meaning_fa__1770435154945.mp3,2026-02-07T03:32:34.945Z,The bedroom felt quiet and comfortable.,اتاق‌خواب آرام و راحت به نظر رسید.,اتاق‌خواب آرام و راحت به نظر رسید.,اتاق خواب آرام و راحت بود.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,95,http://localhost:3000/words/tables/sentences?ids=25,26.9,1,high,historical_text_differs_from_current_text,9.2
206,s__206__sentence_en_meaning_fa__1770435177271.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__206__sentence_en_meaning_fa__1770435177271.mp3,2026-02-07T03:32:57.271Z,I take the subway to Manhattan every day.,من هر روز مترو را به منهتن می‌گیرم.,من هر روز مترو را به منهتن می‌گیرم.,من هر روز با مترو به منهتن می‌روم.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.6,http://localhost:3000/words/tables/sentences?ids=206,26.9,1,high,historical_text_differs_from_current_text,9.2
295,s__295__sentence_en_meaning_fa__1770435187930.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__295__sentence_en_meaning_fa__1770435187930.mp3,2026-02-07T03:33:07.930Z,These pants are too tight now.,این شلوارها حالا خیلی تنگ هستند.,این شلوارها حالا خیلی تنگ هستند.,این شلوار الان خیلی تنگ است.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.5,http://localhost:3000/words/tables/sentences?ids=295,26.9,1,high,historical_text_differs_from_current_text,9.2
218,s__218__sentence_en_meaning_fa__1770435178670.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__218__sentence_en_meaning_fa__1770435178670.mp3,2026-02-07T03:32:58.670Z,He laced up his skates and hit the rink.,او بندهای اسکیتش را بستن و به پیست رفت.,او بندهای اسکیتش را بستن و به پیست رفت.,او اسکیت را بست و به پیست رفت.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.6,http://localhost:3000/words/tables/sentences?ids=218,26.7,1,high,historical_text_differs_from_current_text,9.2
393,s__393__sentence_en_meaning_fa__1770435199326.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__393__sentence_en_meaning_fa__1770435199326.mp3,2026-02-07T03:33:19.326Z,The photocopier jammed right before the meeting.,دستگاه کپی دقیقاً پیش از جلسه گیر کرد.,دستگاه کپی دقیقاً پیش از جلسه گیر کرد.,دستگاه کپی درست قبل از جلسه گیر کرد.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.3,http://localhost:3000/words/tables/sentences?ids=393,26.7,1,high,historical_text_differs_from_current_text,9.2
59,s__59__sentence_en_meaning_fa__1770435159441.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__59__sentence_en_meaning_fa__1770435159441.mp3,2026-02-07T03:32:39.441Z,She scrubbed the pan with a sponge.,او ماهیتابه را با یک اسفنج ساییدن.,او ماهیتابه را با یک اسفنج ساییدن.,او ماهیتابه را با اسکاچ سابید.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.9,http://localhost:3000/words/tables/sentences?ids=59,25.9,1,high,historical_text_differs_from_current_text,9.2
197,s__197__sentence_en_meaning_fa__1770435176184.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__197__sentence_en_meaning_fa__1770435176184.mp3,2026-02-07T03:32:56.184Z,He rides his bicycle to work most days.,او بیشتر روزها با دوچرخه‌اش به محل کار سوار می‌شود.,او بیشتر روزها با دوچرخه‌اش به محل کار سوار می‌شود.,او بیشتر روزها با دوچرخه به سر کار می‌رود.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.7,http://localhost:3000/words/tables/sentences?ids=197,25.6,1,high,historical_text_differs_from_current_text,9.2
360,s__360__sentence_en_meaning_fa__1770435195531.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__360__sentence_en_meaning_fa__1770435195531.mp3,2026-02-07T03:33:15.531Z,She used needle-nose pliers to grab the tiny piece.,او از انبر نوک‌باریک برای گرفتن قطعه کوچک استفاده کرد.,او از انبر نوک‌باریک برای گرفتن قطعه کوچک استفاده کرد.,او از دم باریک برای گرفتن قطعه ریز استفاده کرد.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.3,http://localhost:3000/words/tables/sentences?ids=360,25.6,1,high,historical_text_differs_from_current_text,9.2
55,s__55__sentence_en_meaning_fa__1770435158997.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__55__sentence_en_meaning_fa__1770435158997.mp3,2026-02-07T03:32:38.997Z,The rice cooker switched off automatically.,پلوپز به طور خودکار خاموش شدن.,پلوپز به طور خودکار خاموش شدن.,پلوپز خودکار خاموش شد.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,95,http://localhost:3000/words/tables/sentences?ids=55,25,1,high,historical_text_differs_from_current_text,9.2
110,s__110__sentence_en_meaning_fa__1770435165753.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__110__sentence_en_meaning_fa__1770435165753.mp3,2026-02-07T03:32:45.753Z,We hung new wall art above the couch.,ما دکور دیواری جدید را بالای کاناپه آویزان کردیم.,ما دکور دیواری جدید را بالای کاناپه آویزان کردیم.,ما یک تابلو جدید بالای کاناپه آویزان کردیم.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.8,http://localhost:3000/words/tables/sentences?ids=110,25,1,high,historical_text_differs_from_current_text,9.2
135,s__135__sentence_en_meaning_fa__1770435168756.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__135__sentence_en_meaning_fa__1770435168756.mp3,2026-02-07T03:32:48.756Z,He filled a bucket with soapy water.,او یک سطل را با آب صابونی پر کرد.,او یک سطل را با آب صابونی پر کرد.,او یک سطل را با آب کف‌آلود پر کرد.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.8,http://localhost:3000/words/tables/sentences?ids=135,25,1,high,historical_text_differs_from_current_text,9.2
219,s__219__sentence_en_meaning_fa__1770435178778.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__219__sentence_en_meaning_fa__1770435178778.mp3,2026-02-07T03:32:58.778Z,He carried his skateboard into the coffee shop.,او اسکیت‌برد خود را به داخل کافه برد.,او اسکیت‌برد خود را به داخل کافه برد.,او اسکیت برد را به کافه برد.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.6,http://localhost:3000/words/tables/sentences?ids=219,25,1,high,historical_text_differs_from_current_text,9.2
229,s__229__sentence_en_meaning_fa__1770435180094.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__229__sentence_en_meaning_fa__1770435180094.mp3,2026-02-07T03:33:00.094Z,We built a LEGO car on the living room floor.,ما ماشین لگو را روی کف اتاق نشیمن ساختیم.,ما ماشین لگو را روی کف اتاق نشیمن ساختیم.,ما یک لگو ماشین روی کف اتاق نشیمن ساختیم.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.6,http://localhost:3000/words/tables/sentences?ids=229,25,1,high,historical_text_differs_from_current_text,9.2
231,s__231__sentence_en_meaning_fa__1770435180365.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__231__sentence_en_meaning_fa__1770435180365.mp3,2026-02-07T03:33:00.365Z,He tied the rope around the box to secure it.,او طناب را دور جعبه بستن تا آن را محکم کردن.,او طناب را دور جعبه بستن تا آن را محکم کردن.,او طناب را دور جعبه بست تا محکم شود.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.6,http://localhost:3000/words/tables/sentences?ids=231,24.2,1,medium_high,historical_text_differs_from_current_text,9.2
368,s__368__sentence_en_meaning_fa__1770435196436.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__368__sentence_en_meaning_fa__1770435196436.mp3,2026-02-07T03:33:16.436Z,I dug small holes with a hand trowel.,من با بیلچه دستی چاله‌های کوچکی کندم.,من با بیلچه دستی چاله‌های کوچکی کندم.,من با بیلچه سوراخ‌های کوچک کندم.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.3,http://localhost:3000/words/tables/sentences?ids=368,24.1,1,medium_high,historical_text_differs_from_current_text,9.2
77,s__77__sentence_en_meaning_fa__1770435161801.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__77__sentence_en_meaning_fa__1770435161801.mp3,2026-02-07T03:32:41.801Z,The butcher lifted a heavy cleaver.,قصاب یک ساطور سنگین بلند کرد.,قصاب یک ساطور سنگین بلند کرد.,قصاب یک ساطور سنگین را بالا برد.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.9,http://localhost:3000/words/tables/sentences?ids=77,24,1,medium_high,historical_text_differs_from_current_text,9.2
201,s__201__sentence_en_meaning_fa__1770435176639.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__201__sentence_en_meaning_fa__1770435176639.mp3,2026-02-07T03:32:56.639Z,He loaded the boxes into his pickup truck.,او جعبه‌ها را داخل وانتش بار کرد.,او جعبه‌ها را داخل وانتش بار کرد.,او جعبه‌ها را داخل وانت گذاشت.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.7,http://localhost:3000/words/tables/sentences?ids=201,24,1,medium_high,historical_text_differs_from_current_text,9.2
115,s__115__sentence_en_meaning_fa__1770435166387.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__115__sentence_en_meaning_fa__1770435166387.mp3,2026-02-07T03:32:46.387Z,He carried a lantern down the dark path.,او یک فانوس را در مسیر پایینِ تاریک حمل کرد.,او یک فانوس را در مسیر پایینِ تاریک حمل کرد.,او فانوس را در مسیر تاریک حمل کرد.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.8,http://localhost:3000/words/tables/sentences?ids=115,23.5,1,medium_high,historical_text_differs_from_current_text,9.2
97,s__97__sentence_en_meaning_fa__1770435164150.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__97__sentence_en_meaning_fa__1770435164150.mp3,2026-02-07T03:32:44.150Z,She baked lasagna in a glass baking dish.,او لازانیا را در یک ظرف پخت شیشه‌ای پخت.,او لازانیا را در یک ظرف پخت شیشه‌ای پخت.,او لازانیا را در یک ظرف پیرکس پخت.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.9,http://localhost:3000/words/tables/sentences?ids=97,23.3,1,medium_high,historical_text_differs_from_current_text,9.2
